-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2025 in LST
Location: latitude  32.6676   longitude -115.4266 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 156.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                  MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2024,3,16,5.6906,13.9,58.84,1.95
2024,3,17,6.0518,15.35,51.63,2.02
2024,3,18,5.5272,17.38,43.73,1.73
2024,3,19,6.2285,19.27,42.5,1.61
2024,3,20,6.4642,20.26,38.64,1.67
2024,3,21,6.6074,21.79,33.64,1.8
2024,3,22,5.9527,21.33,29.54,1.93
2024,3,23,5.472,17.89,45.71,4.59
2024,3,24,5.7024,14.52,56.0,6.01
2024,3,25,6.7632,16.1,49.54,4.13
2024,3,26,6.7838,16.51,48.78,3.45
2024,3,27,6.8124,18.56,39.82,1.86
2024,3,28,5.5634,19.76,35.19,1.92
2024,3,29,7.1326,17.77,42.05,2.86
2024,3,30,4.9142,15.56,56.86,2.35
2024,3,31,4.847,14.11,63.4,1.12
2024,4,1,6.1054,14.65,64.13,1.42
2024,4,2,7.0337,19.6,36.66,2.4
2024,4,3,7.2802,21.9,28.95,1.5
2024,4,4,7.4866,19.07,39.82,3.52
2024,4,5,6.4106,13.08,51.48,4.16
2024,4,6,7.4928,14.28,40.29,2.09
2024,4,7,7.3524,16.78,33.47,1.89
2024,4,8,7.1647,16.78,38.77,3.86
2024,4,9,7.6774,20.31,22.99,2.84
2024,4,10,7.6178,23.39,21.66,1.69
2024,4,11,7.4482,24.53,21.5,1.61
2024,4,12,7.4292,23.51,27.39,2.69
2024,4,13,7.6807,19.5,43.06,2.69
2024,4,14,7.9171,17.22,45.83,3.97
2024,4,15,7.7885,18.15,39.83,2.77
2024,4,16,7.8564,22.36,25.5,1.46
2024,4,17,7.7894,26.06,19.75,1.73
2024,4,18,6.0854,25.54,18.01,2.29
2024,4,19,7.7928,24.05,27.42,2.92
2024,4,20,7.6951,25.3,29.18,2.47
2024,4,21,7.7542,26.94,25.68,2.25
2024,4,22,7.9584,27.94,25.19,2.4
2024,4,23,7.9128,24.33,32.53,3.52
2024,4,24,7.9531,21.94,38.61,4.14
2024,4,25,7.89,19.82,45.81,5.91
2024,4,26,7.507,18.48,51.05,5.69
2024,4,27,8.0186,20.78,41.34,3.69
2024,4,28,8.0326,23.72,26.51,2.5
2024,4,29,8.0652,25.68,23.49,2.3
2024,4,30,8.0263,25.71,28.26,2.22
2024,5,1,8.1382,24.92,30.21,2.24
2024,5,2,7.8773,26.21,29.58,2.22
2024,5,3,8.0261,25.74,33.68,2.11
2024,5,4,8.0422,24.61,34.8,3.55
2024,5,5,6.6982,18.67,41.53,5.29
2024,5,6,8.4982,20.71,31.15,2.66
2024,5,7,8.3251,24.47,22.4,2.65
2024,5,8,8.2997,23.36,21.32,2.87
2024,5,9,8.249,24.82,22.55,2.08
2024,5,10,8.238,25.57,26.26,1.99
2024,5,11,8.2272,26.66,28.17,3.18
2024,5,12,8.2183,28.46,24.96,3.25
2024,5,13,7.6584,28.57,21.38,3.24
2024,5,14,8.1326,27.36,23.8,3.08
2024,5,15,8.0326,26.09,31.47,3.42
2024,5,16,8.1494,27.24,30.11,3.13
2024,5,17,8.4379,28.18,25.39,3.38
2024,5,18,8.3647,28.79,23.51,4.24
2024,5,19,8.4598,27.02,21.29,4.12
2024,5,20,7.53,25.07,26.08,4.41
2024,5,21,8.6642,24.14,24.51,3.23
2024,5,22,8.5483,25.86,25.29,3.35
2024,5,23,8.5274,25.66,29.24,3.1
2024,5,24,8.1425,25.2,30.6,3.75
2024,5,25,8.4281,22.98,36.92,5.72
2024,5,26,8.5582,25.4,30.64,2.83
2024,5,27,8.712,27.87,22.67,2.44
2024,5,28,8.7163,28.93,19.17,2.83
2024,5,29,8.6582,28.65,19.39,2.5
2024,5,30,8.513,29.75,16.88,2.62
2024,5,31,8.503,29.94,19.47,2.49
2024,6,1,8.6974,29.51,22.69,2.48
2024,6,2,8.7029,28.36,25.48,2.58
2024,6,3,8.4238,27.08,27.97,2.73
2024,6,4,7.5842,28.5,36.68,2.49
2024,6,5,8.0846,31.4,34.09,2.18
2024,6,6,8.3124,33.71,24.64,2.35
2024,6,7,7.6315,32.92,21.58,2.7
2024,6,8,8.4511,32.07,21.63,3.0
2024,6,9,8.0522,30.84,21.26,2.42
2024,6,10,8.3021,30.83,25.13,2.4
2024,6,11,8.3654,32.48,25.08,2.32
2024,6,12,8.7043,33.04,20.52,2.47
2024,6,13,8.5867,32.12,14.52,4.33
2024,6,14,8.5032,33.83,14.78,3.19
2024,6,15,8.5745,36.7,11.08,1.95
2024,6,16,8.9294,33.15,12.46,2.99
2024,6,17,8.7624,30.12,20.36,4.63
2024,6,18,8.6088,29.68,24.35,2.83
2024,6,19,8.5243,30.64,24.12,2.37
2024,6,20,8.622,32.39,19.11,3.02
2024,6,21,8.6758,34.4,16.4,2.4
2024,6,22,7.9997,35.88,26.21,2.82
2024,6,23,7.3654,37.16,28.57,1.72
2024,6,24,8.0165,37.28,24.23,2.53
2024,6,25,8.1019,36.44,25.38,2.75
2024,6,26,7.9783,35.84,28.38,2.7
2024,6,27,8.1569,36.44,28.0,2.47
2024,6,28,8.465,36.04,22.95,1.98
2024,6,29,8.5798,36.12,14.85,2.53
2024,6,30,8.0976,35.6,18.42,2.97
2024,7,1,8.4756,36.2,14.75,2.29
2024,7,2,8.4869,37.41,11.31,2.53
2024,7,3,8.2066,37.04,21.44,2.41
2024,7,4,8.1065,38.7,17.37,3.0
2024,7,5,8.2711,39.32,16.54,2.21
2024,7,6,8.3544,37.52,21.07,2.26
2024,7,7,8.1473,38.81,16.25,2.25
2024,7,8,8.3124,39.25,13.96,2.93
2024,7,9,8.4278,39.39,11.79,2.58
2024,7,10,7.7275,38.37,16.63,2.13
2024,7,11,7.6894,38.09,18.76,2.3
2024,7,12,7.3603,37.5,21.73,2.4
2024,7,13,7.2583,37.68,24.82,2.2
2024,7,14,5.7115,35.22,27.95,2.36
2024,7,15,7.1522,35.21,28.74,2.38
2024,7,16,7.6999,36.65,24.97,2.02
2024,7,17,6.7282,35.8,29.73,2.77
2024,7,18,7.0325,36.62,30.21,2.23
2024,7,19,7.7626,38.4,21.58,2.58
2024,7,20,6.8882,39.43,14.67,2.98
2024,7,21,7.5662,37.73,21.83,2.45
2024,7,22,7.6906,36.82,29.64,1.69
2024,7,23,7.3608,38.39,25.78,2.02
2024,7,24,6.6072,39.25,21.92,2.36
2024,7,25,7.1261,39.89,22.27,2.51
2024,7,26,7.494,38.38,19.04,2.15
2024,7,27,8.022,36.67,16.3,2.68
2024,7,28,8.3484,34.85,11.34,3.02
2024,7,29,7.9058,35.37,11.82,2.29
2024,7,30,8.0765,35.29,14.25,2.35
2024,7,31,7.6896,35.11,19.96,2.1
2024,8,1,7.0394,35.66,27.11,2.47
2024,8,2,7.5326,38.2,20.33,2.27
2024,8,3,7.621,39.12,16.6,2.29
2024,8,4,7.4268,39.12,17.96,1.84
2024,8,5,6.4757,38.12,23.78,1.9
2024,8,6,6.8347,39.24,19.85,2.69
2024,8,7,6.0314,34.95,30.82,2.05
2024,8,8,7.3416,34.8,28.24,2.35
2024,8,9,7.0937,35.74,24.85,2.2
2024,8,10,7.0651,36.9,30.16,2.84
2024,8,11,5.9633,35.95,35.6,2.01
2024,8,12,6.6854,36.25,28.06,1.66
2024,8,13,7.493,36.12,22.04,2.21
2024,8,14,7.7371,35.73,15.43,2.15
2024,8,15,7.8338,35.61,14.95,2.21
2024,8,16,6.7678,35.9,19.6,2.8
2024,8,17,7.3495,35.33,18.32,2.81
2024,8,18,7.4935,33.54,21.33,2.49
2024,8,19,7.399,36.89,13.05,2.01
2024,8,20,7.0272,37.76,14.37,2.13
2024,8,21,6.9754,36.95,16.01,2.16
2024,8,22,7.057,34.59,17.72,2.35
2024,8,23,7.5701,32.39,19.05,3.06
2024,8,24,7.4378,30.95,22.41,2.87
2024,8,25,7.6471,30.42,18.26,2.53
2024,8,26,7.5718,32.71,16.46,2.64
2024,8,27,7.4772,34.65,12.36,3.1
2024,8,28,7.3798,34.17,14.34,3.65
2024,8,29,7.38,33.46,14.32,2.55
2024,8,30,7.0238,35.23,17.81,2.6
2024,8,31,7.115,35.63,18.6,2.02
2024,9,1,6.9187,35.63,21.37,2.29
2024,9,2,6.8318,35.95,22.4,2.1
2024,9,3,6.7618,36.23,20.98,2.12
2024,9,4,6.7721,38.0,19.23,1.93
2024,9,5,6.8167,39.36,16.34,1.86
2024,9,6,6.509,38.46,19.04,1.95
2024,9,7,5.6335,37.99,25.62,2.39
2024,9,8,6.2839,37.81,21.44,1.74
2024,9,9,6.4754,38.14,20.78,2.0
2024,9,10,6.3845,37.24,13.98,3.08
2024,9,11,7.081,33.04,15.19,4.39
2024,9,12,6.9595,29.96,20.12,2.53
2024,9,13,6.8268,29.45,25.58,2.53
2024,9,14,6.6377,29.81,31.73,2.24
2024,9,15,6.7075,28.2,34.9,3.55
2024,9,16,6.6854,24.78,38.6,4.26
2024,9,17,6.8059,22.85,37.43,2.96
2024,9,18,6.5868,25.04,34.71,2.28
2024,9,19,6.3566,25.59,39.08,2.5
2024,9,20,6.3062,24.19,42.74,4.45
2024,9,21,6.162,27.04,36.07,2.77
2024,9,22,6.2309,30.0,25.5,1.77
2024,9,23,6.2366,32.64,19.12,1.92
2024,9,24,6.1234,33.21,18.53,2.17
2024,9,25,6.0643,32.77,18.94,2.49
2024,9,26,6.1591,32.48,19.2,2.58
2024,9,27,6.223,33.12,15.96,2.79
2024,9,28,6.121,33.81,10.17,3.22
2024,9,29,6.0953,33.9,10.84,2.77
2024,9,30,5.9405,32.96,20.05,1.74
2024,10,1,5.6107,35.65,19.15,1.66
2024,10,2,5.6575,35.46,17.05,1.82
2024,10,3,5.5778,35.36,18.44,1.8
2024,10,4,5.6378,35.0,18.41,1.65
2024,10,5,5.5836,35.56,16.34,1.68
2024,10,6,5.5826,35.05,14.29,1.7
2024,10,7,5.5039,35.42,11.47,2.26
2024,10,8,5.4869,34.76,10.99,3.54
2024,10,9,5.5294,33.02,14.52,2.56
2024,10,10,5.5152,33.06,12.98,2.86
2024,10,11,5.4449,32.93,11.24,3.42
2024,10,12,5.5133,31.35,10.66,3.35
2024,10,13,5.61,28.52,13.79,2.34
2024,10,14,5.4588,28.13,20.95,2.22
2024,10,15,5.292,27.54,28.3,2.0
2024,10,16,5.1432,27.22,33.3,1.78
2024,10,17,5.0628,24.4,40.71,3.24
2024,10,18,5.4007,20.34,33.69,3.81
2024,10,19,5.2594,20.68,22.3,2.18
2024,10,20,5.0374,22.91,22.88,1.58
2024,10,21,5.0064,23.98,27.41,1.35
2024,10,22,5.0558,25.75,24.01,1.52
2024,10,23,5.0786,27.37,18.05,1.66
2024,10,24,5.0323,27.76,13.6,1.98
2024,10,25,5.0018,26.51,18.84,1.67
2024,10,26,4.8384,27.65,14.99,1.46
2024,10,27,4.6488,28.02,15.68,2.01
2024,10,28,3.5916,23.56,35.78,5.34
2024,10,29,4.7146,18.54,46.65,3.8
2024,10,30,4.8418,18.53,32.0,2.01
2024,10,31,4.9032,18.85,23.06,1.58
2024,11,1,4.6706,19.38,27.23,1.94
2024,11,2,4.0171,18.53,50.27,3.3
2024,11,3,4.2662,17.32,43.96,3.39
2024,11,4,4.788,17.72,20.83,3.13
2024,11,5,4.5192,19.38,17.96,1.5
2024,11,6,4.6248,15.62,20.64,3.36
2024,11,7,4.7035,14.38,21.86,2.46
2024,11,8,4.6534,16.68,15.82,1.39
2024,11,9,4.5564,17.37,12.93,1.27
2024,11,10,4.4736,19.12,11.25,1.4
2024,11,11,4.4023,19.72,22.15,1.73
2024,11,12,4.3759,16.59,42.99,2.56
2024,11,13,4.3514,16.69,25.54,1.62
2024,11,14,4.344,17.74,25.65,1.95
2024,11,15,3.8177,14.36,57.16,3.87
2024,11,16,4.0027,12.65,52.26,2.44
2024,11,17,4.1827,13.69,29.5,3.6
2024,11,18,4.127,15.54,42.54,2.04
2024,11,19,3.7606,14.27,41.77,2.04
2024,11,20,4.1364,15.01,18.46,1.37
2024,11,21,4.1066,15.76,16.13,1.46
2024,11,22,4.033,16.9,14.27,1.74
2024,11,23,3.7836,18.56,30.38,2.24
2024,11,24,3.5532,18.0,55.31,2.45
2024,11,25,3.4277,18.71,36.44,1.71
2024,11,26,2.5075,20.96,37.35,1.39
2024,11,27,2.6227,19.5,54.73,2.11
2024,11,28,3.6924,15.69,26.55,2.05
2024,11,29,2.2392,14.5,26.57,1.61
2024,11,30,3.707,16.98,19.26,1.5
2024,12,1,3.63,17.62,11.34,1.51
2024,12,2,3.6461,17.85,7.96,1.66
2024,12,3,3.5491,18.39,16.34,1.63
2024,12,4,3.611,18.65,24.47,1.84
2024,12,5,3.6631,18.24,18.98,1.42
2024,12,6,3.6293,18.01,24.81,1.9
2024,12,7,3.6418,18.77,20.98,1.58
2024,12,8,3.5417,18.82,15.55,1.45
2024,12,9,3.5712,16.01,19.12,2.24
2024,12,10,3.9552,12.22,19.87,1.83
2024,12,11,2.909,12.47,18.57,1.27
2024,12,12,3.5959,15.69,36.57,1.91
2024,12,13,3.4063,14.14,49.15,2.0
2024,12,14,2.8978,14.79,32.86,1.46
2024,12,15,3.6012,14.47,43.56,2.42
2024,12,16,3.2904,14.37,27.09,1.72
2024,12,17,3.2407,15.47,26.55,1.76
2024,12,18,3.3722,17.96,21.64,1.57
2024,12,19,3.4728,18.56,16.74,1.48
2024,12,20,3.563,18.73,13.72,1.22
2024,12,21,3.2285,16.86,14.55,1.49
2024,12,22,2.567,18.0,28.23,1.97
2024,12,23,2.9494,19.26,40.61,1.84
2024,12,24,2.587,18.84,41.76,1.48
2024,12,25,3.3106,14.92,45.09,2.6
2024,12,26,2.2634,14.41,32.41,1.39
2024,12,27,2.5774,17.09,45.37,3.22
2024,12,28,2.7403,16.03,57.9,1.57
2024,12,29,3.6437,16.9,34.93,1.83
2024,12,30,3.5779,16.68,44.65,2.02
2024,12,31,3.0295,14.92,27.51,1.71
2025,1,1,3.6881,13.25,24.03,1.87
2025,1,2,3.7238,15.4,15.27,1.28
2025,1,3,3.3677,17.98,14.4,1.15
2025,1,4,3.4726,14.63,34.98,2.4
2025,1,5,3.4126,16.1,22.58,1.65
2025,1,6,3.6564,17.5,22.52,1.49
2025,1,7,2.4559,14.86,30.36,3.71
2025,1,8,3.0329,14.74,26.89,4.0
2025,1,9,3.984,14.15,22.53,3.63
2025,1,10,4.0454,11.36,21.34,2.05
2025,1,11,3.8851,12.73,19.37,2.05
2025,1,12,4.075,11.01,23.07,2.68
2025,1,13,4.0478,9.75,24.91,2.4
2025,1,14,4.0946,9.79,23.76,2.06
2025,1,15,3.9941,11.01,22.55,1.69
2025,1,16,3.0713,13.69,21.29,2.01
2025,1,17,3.8539,12.65,42.18,3.75
2025,1,18,3.8282,13.17,49.89,2.06
2025,1,19,4.0562,11.79,36.94,1.7
2025,1,20,4.0685,10.78,38.07,3.52
2025,1,21,4.2017,8.74,12.57,1.73
2025,1,22,3.7781,12.33,10.3,1.93
2025,1,23,4.4074,11.51,13.53,2.23
2025,1,24,4.1328,10.5,11.94,1.1
2025,1,25,3.7534,13.22,38.04,0.83
2025,1,26,2.8229,12.7,61.08,0.74
2025,1,27,3.4361,10.86,62.26,1.68
2025,1,28,3.9427,10.72,59.52,2.46
2025,1,29,4.098,12.65,54.55,2.43
2025,1,30,4.2708,12.02,54.83,1.76
2025,1,31,3.9434,13.39,39.57,1.29
2025,2,1,4.2036,17.22,29.32,1.61
2025,2,2,4.4882,20.19,41.25,1.7
2025,2,3,4.213,21.77,22.19,1.12
2025,2,4,4.6142,19.12,35.17,1.73
2025,2,5,4.6598,18.26,52.89,2.42
2025,2,6,4.727,17.79,53.99,2.69
2025,2,7,3.8998,18.56,60.54,2.42
2025,2,8,4.3992,17.52,34.24,1.94
2025,2,9,3.4937,16.12,24.87,1.6
2025,2,10,4.021,16.18,37.2,2.25
2025,2,11,4.6973,12.66,52.67,5.11
2025,2,12,3.3638,13.83,59.79,2.74
2025,2,13,1.7772,14.98,69.91,1.51
2025,2,14,4.8883,16.06,57.54,3.87
2025,2,15,5.034,15.4,40.62,2.73
2025,2,16,4.2814,16.65,26.69,1.45
2025,2,17,4.8144,19.34,27.83,1.78
2025,2,18,5.0834,17.16,34.49,2.0
2025,2,19,5.2135,18.01,26.62,1.61
2025,2,20,5.1475,19.27,27.56,2.15
2025,2,21,5.382,17.07,25.24,2.07
2025,2,22,5.5308,19.21,20.02,1.63
2025,2,23,5.5121,19.96,16.97,1.53
2025,2,24,5.5289,21.13,20.49,1.75
2025,2,25,5.3906,23.97,30.24,1.86
2025,2,26,5.4466,23.49,17.35,2.44
2025,2,27,5.8334,18.98,14.9,2.29
2025,2,28,4.7366,19.71,16.17,1.63
2025,3,1,5.1115,16.32,48.28,5.59
2025,3,2,5.0638,16.6,46.13,4.58
2025,3,3,5.7509,13.49,51.46,6.21
2025,3,4,5.676,15.39,45.67,2.36
2025,3,5,3.4819,17.36,41.5,1.39
2025,3,6,5.3345,13.17,59.28,3.45
2025,3,7,5.5793,12.38,54.43,4.13
2025,3,8,6.2738,15.23,32.15,2.84
2025,3,9,6.2854,17.67,24.1,1.34
2025,3,10,6.3055,18.36,25.13,1.88
2025,3,11,3.4757,15.8,54.15,1.93
2025,3,12,5.1355,16.12,61.34,1.02
2025,3,13,3.9202,12.65,62.3,4.0
2025,3,14,4.1599,12.49,63.47,3.33
2025,3,15,6.3019,15.08,50.12,2.67
2025,3,16,5.9952,17.4,39.15,1.81
2025,3,17,4.8746,18.8,39.85,3.32
2025,3,18,6.8462,15.83,38.82,2.78
2025,3,19,6.7178,16.62,30.44,2.13
2025,3,20,6.6854,18.69,26.12,1.84
2025,3,21,6.4694,21.16,27.81,1.75
2025,3,22,6.7032,22.66,27.0,1.92
2025,3,23,6.6802,22.81,29.37,1.94
2025,3,24,6.6312,25.97,27.31,1.54
2025,3,25,6.6972,26.46,25.9,2.02
2025,3,26,6.0967,23.89,35.03,3.56
2025,3,27,6.8837,21.5,41.69,4.56
2025,3,28,6.1337,19.23,43.09,5.12
2025,3,29,6.5638,17.79,42.57,4.15
2025,3,30,6.5995,19.32,44.87,4.09
2025,3,31,5.1226,20.5,55.07,4.31
2025,4,1,6.8052,16.03,48.44,5.75
2025,4,2,6.6734,14.18,50.39,4.75
2025,4,3,6.6235,14.21,51.87,2.38
2025,4,4,7.0349,17.55,37.72,3.85
2025,4,5,7.4422,19.21,23.9,3.13
2025,4,6,7.579,20.9,19.28,1.89
2025,4,7,7.465,24.14,16.07,1.96
2025,4,8,7.5281,25.91,14.39,1.97
2025,4,9,7.5346,27.23,17.24,1.97
2025,4,10,7.5554,27.83,16.28,1.55
2025,4,11,7.4515,28.97,15.29,2.1
2025,4,12,6.3031,26.94,15.78,2.17
2025,4,13,6.2122,25.59,20.6,2.36
2025,4,14,5.7425,24.9,20.08,2.24
2025,4,15,7.5794,23.76,26.95,2.49
2025,4,16,7.6622,20.45,40.88,4.04
2025,4,17,7.3224,18.57,46.13,3.98
2025,4,18,7.0339,17.79,49.46,4.85
2025,4,19,8.0945,19.4,29.8,2.42
2025,4,20,7.908,21.94,17.93,1.96
2025,4,21,7.3195,24.08,22.16,2.4
2025,4,22,7.9723,23.47,25.53,2.77
2025,4,23,7.9495,22.76,33.09,3.19
2025,4,24,8.0021,21.7,34.12,2.67
2025,4,25,7.9387,20.1,36.77,4.06
2025,4,26,7.6872,17.28,45.88,3.93
2025,4,27,7.8396,17.45,47.42,3.87
2025,4,28,7.7599,18.9,45.56,2.59
2025,4,29,7.6315,23.64,35.67,2.83
2025,4,30,7.7839,25.4,28.49,2.3
2025,5,1,7.9774,24.62,29.0,2.62
2025,5,2,7.7875,25.7,30.89,2.67
2025,5,3,7.381,24.96,35.24,3.79
2025,5,4,7.2434,18.12,48.03,5.02
2025,5,5,6.4608,18.95,48.04,2.07
2025,5,6,7.4765,22.12,43.93,1.91
2025,5,7,7.4441,22.29,40.4,2.52
2025,5,8,8.1187,26.67,27.21,1.75
2025,5,9,8.118,31.06,19.86,1.72
2025,5,10,7.871,32.85,16.11,2.4
2025,5,11,6.9444,32.81,13.92,2.13
2025,5,12,5.3654,26.07,20.07,4.76
2025,5,13,8.6443,20.41,38.62,5.04
2025,5,14,8.52,21.66,37.03,3.56
2025,5,15,8.4439,24.36,28.88,2.69
2025,5,16,8.3753,25.64,28.23,2.62
2025,5,17,7.6915,22.87,37.74,4.79
2025,5,18,8.2642,22.9,41.71,3.93
2025,5,19,8.3551,26.9,31.85,2.65
2025,5,20,8.5142,30.23,17.62,2.2
2025,5,21,8.5913,31.42,13.98,2.31
2025,5,22,8.5764,31.38,13.31,2.36
2025,5,23,8.5766,30.2,14.63,3.38
2025,5,24,8.5824,27.27,20.22,3.6
2025,5,25,8.5562,26.22,23.83,2.93
2025,5,26,8.4881,27.88,26.97,2.91
2025,5,27,8.3681,28.51,27.31,2.75
2025,5,28,7.6438,27.83,27.38,2.64
2025,5,29,7.4688,26.27,33.19,2.53
2025,5,30,8.1826,28.18,31.73,2.17
2025,5,31,4.5936,30.72,25.14,2.44
2025,6,1,4.2252,29.02,42.21,2.48
2025,6,2,7.9459,29.15,40.89,2.19
2025,6,3,7.6769,29.24,39.65,2.39
2025,6,4,7.56,29.26,37.81,2.4
2025,6,5,8.1228,29.78,35.48,2.3
2025,6,6,8.4343,30.39,30.65,2.53
2025,6,7,8.3818,30.71,28.92,2.5
2025,6,8,8.5646,32.12,25.03,2.8
2025,6,9,8.6892,32.96,17.51,2.77
2025,6,10,8.5555,32.75,17.56,2.54
2025,6,11,8.549,33.01,19.67,2.36
2025,6,12,8.6623,33.43,15.61,2.25
2025,6,13,8.6993,32.28,16.97,2.29
2025,6,14,8.4977,32.99,19.92,2.29
2025,6,15,8.9858,36.2,9.54,2.68
2025,6,16,9.0197,36.61,6.63,2.28
2025,6,17,8.9335,35.73,8.12,3.44
2025,6,18,8.8522,34.55,8.97,2.76
2025,6,19,8.831,33.03,17.59,2.69
2025,6,20,8.9263,32.15,14.61,3.88
2025,6,21,8.9813,28.34,23.77,4.6
2025,6,22,8.8807,27.14,27.01,2.87
2025,6,23,8.6179,28.18,29.5,2.53
2025,6,24,8.6203,28.22,21.33,2.99
2025,6,25,8.4636,30.17,21.08,2.61
2025,6,26,8.6393,31.7,18.53,2.49
2025,6,27,8.7655,32.8,12.89,2.05
2025,6,28,8.4437,35.01,16.15,2.9
2025,6,29,8.5356,36.07,13.88,3.0
2025,6,30,8.5243,36.35,12.9,3.29
2025,7,1,8.213,35.83,10.87,2.94
2025,7,2,8.3232,33.97,16.78,2.56
2025,7,3,8.4958,31.4,19.36,1.7
2025,7,4,8.5385,33.3,15.68,2.1
2025,7,5,8.5759,33.98,13.46,2.52
2025,7,6,8.5474,35.02,13.4,2.63
2025,7,7,8.4509,35.04,14.86,3.26
2025,7,8,7.8353,36.87,13.77,2.57
2025,7,9,7.9363,39.01,12.51,3.06
2025,7,10,8.1835,38.88,11.69,2.6
2025,7,11,8.357,36.1,13.98,1.85
2025,7,12,8.4713,35.02,15.78,2.39
2025,7,13,8.1182,34.48,21.08,2.7
2025,7,14,7.6901,34.16,26.9,2.48
2025,7,15,7.8182,35.36,24.32,2.18
2025,7,16,7.7436,34.24,25.02,2.6
2025,7,17,6.0869,32.88,29.52,2.07
2025,7,18,8.1238,32.69,30.61,2.91
2025,7,19,7.7635,33.4,28.57,2.86
2025,7,20,7.5751,33.33,29.27,2.76
2025,7,21,7.9738,32.75,29.0,2.45
2025,7,22,8.4691,30.56,25.59,2.94
2025,7,23,8.5272,31.47,21.74,2.65
2025,7,24,8.131,32.39,18.04,3.25
2025,7,25,8.1146,31.57,18.84,3.76
2025,7,26,8.0638,30.74,21.95,2.94
2025,7,27,8.2987,31.49,17.33,2.7
2025,7,28,8.4744,32.58,18.92,2.8
2025,7,29,8.495,34.15,14.1,2.5
2025,7,30,8.3736,34.64,12.26,2.57
2025,7,31,8.2627,35.12,11.17,2.19
2025,8,1,8.2848,35.19,11.08,2.24
2025,8,2,8.5327,35.39,9.47,2.64
2025,8,3,8.405,35.08,7.23,2.45
2025,8,4,8.1696,35.18,10.12,2.22
2025,8,5,7.9618,36.79,9.81,2.31
2025,8,6,7.843,38.79,10.43,2.76
2025,8,7,7.4659,39.9,8.97,2.15
2025,8,8,7.5689,38.3,12.41,2.55
2025,8,9,7.3594,36.87,21.17,2.37
2025,8,10,7.1832,36.8,19.37,2.41
2025,8,11,7.3262,38.4,15.72,2.67
2025,8,12,7.4938,37.63,16.46,2.53
2025,8,13,7.5838,36.13,19.91,2.37
2025,8,14,7.6418,35.96,19.42,1.87
2025,8,15,7.7323,32.93,22.81,2.64
2025,8,16,7.8055,32.4,24.28,2.47
2025,8,17,7.8122,32.6,20.68,2.21
2025,8,18,7.7033,33.5,15.43,2.51
2025,8,19,7.3466,35.66,10.29,2.67
2025,8,20,7.369,36.32,11.82,2.32
2025,8,21,7.1722,38.96,15.14,2.49
2025,8,22,6.7404,38.3,16.24,2.89
2025,8,23,4.8905,37.89,22.92,2.4
2025,8,24,6.1884,37.63,22.71,2.35
2025,8,25,4.6142,32.72,41.12,3.4
2025,8,26,6.0826,31.01,57.01,1.86
2025,8,27,5.635,32.72,34.97,2.45
2025,8,28,3.7068,30.91,45.15,1.85
2025,8,29,7.0222,32.56,38.34,1.91
2025,8,30,7.1064,34.42,27.33,2.36
2025,8,31,7.0639,35.91,22.89,2.29
2025,9,1,6.8045,34.86,25.08,2.79
2025,9,2,3.222,33.36,38.42,2.3
2025,9,3,6.3876,33.88,38.73,1.31
2025,9,4,5.4821,33.2,38.37,2.01
2025,9,5,6.1687,31.91,46.73,1.74
2025,9,6,6.4543,32.71,44.76,2.0
2025,9,7,6.3883,34.06,42.93,1.45
2025,9,8,6.792,34.02,23.91,3.36
2025,9,9,7.1707,31.16,24.41,3.23
2025,9,10,7.0685,28.23,34.36,3.33
2025,9,11,6.9293,27.57,36.17,2.8
2025,9,12,6.8146,27.13,36.96,3.17
2025,9,13,6.6696,27.81,36.12,2.97
2025,9,14,6.659,29.77,29.56,2.06
2025,9,15,6.5998,32.76,27.07,1.85
2025,9,16,5.975,34.56,24.91,1.89
2025,9,17,3.3425,33.35,31.55,2.34
2025,9,18,4.7592,30.05,57.36,1.54
2025,9,19,6.2695,29.93,48.06,2.0
2025,9,20,6.2544,31.22,36.53,1.78
2025,9,21,2.0222,29.89,37.72,2.61
2025,9,22,4.3966,29.17,51.71,2.0
2025,9,23,5.7972,31.55,43.14,1.7
2025,9,24,5.8922,32.83,36.51,2.64
2025,9,25,6.3336,29.05,37.46,4.24
2025,9,26,5.7842,25.92,47.15,3.06
2025,9,27,4.2346,25.79,51.04,1.93
2025,9,28,5.651,26.41,50.92,1.96
2025,9,29,5.7374,27.89,43.34,2.29
2025,9,30,6.1692,25.86,37.86,2.9
2025,10,1,6.0067,26.01,37.28,2.73
2025,10,2,5.9741,27.62,28.48,2.37
2025,10,3,5.97,24.79,42.03,4.85
2025,10,4,5.9402,22.54,42.28,3.24
2025,10,5,5.9234,24.63,33.45,2.1
2025,10,6,5.8118,26.05,27.8,1.6
